book_id,book_title,author,cover_url,publisher,pub_year,book_url,comment_id,user,rating
37212965,源代码,[美] 比尔·盖茨,https://img9.doubanio.com/view/subject/s/public/s35075224.jpg,,2025-1,https://book.douban.com/subject/37212965/,4450377385,vandu,No rating
37212965,源代码,[美] 比尔·盖茨,https://img9.doubanio.com/view/subject/s/public/s35075224.jpg,,2025-1,https://book.douban.com/subject/37212965/,4450678008,xusparrow,力荐
37212965,源代码,[美] 比尔·盖茨,https://img9.doubanio.com/view/subject/s/public/s35075224.jpg,,2025-1,https://book.douban.com/subject/37212965/,4450837592,hx,力荐
37212965,源代码,[美] 比尔·盖茨,https://img9.doubanio.com/view/subject/s/public/s35075224.jpg,,2025-1,https://book.douban.com/subject/37212965/,4451200872,风铃,还行
37212965,源代码,[美] 比尔·盖茨,https://img9.doubanio.com/view/subject/s/public/s35075224.jpg,,2025-1,https://book.douban.com/subject/37212965/,4447758205,tznxxdcckxk,力荐
37212965,源代码,[美] 比尔·盖茨,https://img9.doubanio.com/view/subject/s/public/s35075224.jpg,,2025-1,https://book.douban.com/subject/37212965/,4460001042,22ANDME,推荐
37212965,源代码,[美] 比尔·盖茨,https://img9.doubanio.com/view/subject/s/public/s35075224.jpg,,2025-1,https://book.douban.com/subject/37212965/,4463258797,心若无涯,推荐
37212965,源代码,[美] 比尔·盖茨,https://img9.doubanio.com/view/subject/s/public/s35075224.jpg,,2025-1,https://book.douban.com/subject/37212965/,4465904994,huier,力荐
37212965,源代码,[美] 比尔·盖茨,https://img9.doubanio.com/view/subject/s/public/s35075224.jpg,,2025-1,https://book.douban.com/subject/37212965/,4465239427,perfect,力荐
37212965,源代码,[美] 比尔·盖茨,https://img9.doubanio.com/view/subject/s/public/s35075224.jpg,,2025-1,https://book.douban.com/subject/37212965/,4466946975,請勿善忘,推荐
37212965,源代码,[美] 比尔·盖茨,https://img9.doubanio.com/view/subject/s/public/s35075224.jpg,,2025-1,https://book.douban.com/subject/37212965/,4475303703,Kid A,力荐
37212965,源代码,[美] 比尔·盖茨,https://img9.doubanio.com/view/subject/s/public/s35075224.jpg,,2025-1,https://book.douban.com/subject/37212965/,4480856124,蛋生,较差
37212965,源代码,[美] 比尔·盖茨,https://img9.doubanio.com/view/subject/s/public/s35075224.jpg,,2025-1,https://book.douban.com/subject/37212965/,4470043084,lqwehr2150,还行
37212965,源代码,[美] 比尔·盖茨,https://img9.doubanio.com/view/subject/s/public/s35075224.jpg,,2025-1,https://book.douban.com/subject/37212965/,4476951043,谦_琎,力荐
37212965,源代码,[美] 比尔·盖茨,https://img9.doubanio.com/view/subject/s/public/s35075224.jpg,,2025-1,https://book.douban.com/subject/37212965/,4474716665,那是只松鼠嘛,No rating
37212965,源代码,[美] 比尔·盖茨,https://img9.doubanio.com/view/subject/s/public/s35075224.jpg,,2025-1,https://book.douban.com/subject/37212965/,4478687733,深夜球迷,还行
37212965,源代码,[美] 比尔·盖茨,https://img9.doubanio.com/view/subject/s/public/s35075224.jpg,,2025-1,https://book.douban.com/subject/37212965/,4481073298,yusen,力荐
37212965,源代码,[美] 比尔·盖茨,https://img9.doubanio.com/view/subject/s/public/s35075224.jpg,,2025-1,https://book.douban.com/subject/37212965/,4481247738,杰克船长,力荐
37212965,源代码,[美] 比尔·盖茨,https://img9.doubanio.com/view/subject/s/public/s35075224.jpg,,2025-1,https://book.douban.com/subject/37212965/,4487288461,solo,力荐
37212965,源代码,[美] 比尔·盖茨,https://img9.doubanio.com/view/subject/s/public/s35075224.jpg,,2025-1,https://book.douban.com/subject/37212965/,4489349441,15-,力荐
37212965,源代码,[美] 比尔·盖茨,https://img9.doubanio.com/view/subject/s/public/s35075224.jpg,,2025-1,https://book.douban.com/subject/37212965/,4489599358,翼心,力荐
37212965,源代码,[美] 比尔·盖茨,https://img9.doubanio.com/view/subject/s/public/s35075224.jpg,,2025-1,https://book.douban.com/subject/37212965/,4487473455,朱棣,力荐
37212965,源代码,[美] 比尔·盖茨,https://img9.doubanio.com/view/subject/s/public/s35075224.jpg,,2025-1,https://book.douban.com/subject/37212965/,4488156187,苦难的历程,还行
