book_id,book_title,comment_id,content
36331621,格外的活法,4412936236,非主流的生活访谈。其实从我小时候到现在，社会结构日益松动，即使是中国，也有很多另类人士溢出了主流容器。吉井忍居然采访了都筑响一，真是梦幻联动，恰是这二位改变了我对日本人家居生活的杂志化想像。那个犯人和收垃圾的脱口笑演员令人印象深刻。另外，我真的是见到无数日本作家、建筑师、音乐家等等等等关注311了。我一个中国都挺了解福岛了。
36331621,格外的活法,4417023871,在“大环境不好”的迷茫时代，值得一读。\n人生这么短又这么长，而安全感的来源，是享受每一个当下，以及享受不求回报的持续努力带来的丰厚回报。
36331621,格外的活法,4420951146,我们的格外或许并不是克服了自身的缺点，而是选择与原来的自我共存而作出的选择。虽然是格外的活法，但每个人都好认真地生活、探索、思考。文中说，世上本没有垃圾，你把它扔掉了，就变成垃圾，“垃圾”产生于人们心中的傲慢。那么如果每种生活都被好好对待，就可以从人们观念中的“垃圾”变成宝藏吧。无论会变得多非主流，我都不会轻易放弃我的人生。
36331621,格外的活法,4424291336,吉井忍的新书第一时间就赶紧入手畅读，格外的活法，跟我们大部分人的人生都有着巨大的差异，最接近的也就是毕业于名校的二手书店老板，但引起我震撼或者共鸣的杂志编辑兼摄影师的都筑响一和带有黑社会性质的暴走族创始人汪楠的故事，他们各自的背景、思想和想要的生活方式造就了当下的自己。吉井的文字质朴，充满了真实的情感，跳脱于书籍之外，也忍不住思考我可能会有怎样的第二人生。
36331621,格外的活法,4413898703,不符合世俗标准的生活，游离于规则之外的人，便是“格外的活法”。吉井忍的笔触轻柔却有力量，每个单元的故事都既奇异又动人。喜欢《老太太，便当准备好了》，日本老龄化的危机、独居老人的境遇，都收录在一台相机、一盒便当之中，尽显生命的力量。有时先入为主的怜悯可能是冒犯，老人那句“要好好活下去”的口头禅足以概括这些格子外的生活。在日本的各行各业和不同城市之间穿梭，被认真生活与坚持热爱的风景所打动。就像书中所说，隔壁邻居正在过的生活，或许是二三十年后的自己。
36331621,格外的活法,4424024423,一边烤火一边读着这样文字，整个人都变得热腾腾的，可以满怀期待的迎接春天了。
36331621,格外的活法,4416334366,销售的渠道变窄了，还可以等等再买😓这🐟真难看
36331621,格外的活法,4415773880,经历过社会近几十年从“丰裕”到“失落”的变迁，主流之外的容身之处越来越少，逃离也不再意味着问题自然而然解决，这中间仍然会有失落、沮丧和反复。可是「总的来说心里多了些空隙，可以活得轻松点了」。
36331621,格外的活法,4446081227,好读且温暖，安全感，是我每一次阅读吉井忍作品的感受。她也一直十分擅长挖掘往往在「视线」之外的小小世界。人与八平米的联结感，人与人的联结感都是如此深且真，自由自在，静水流深。每个人都在探索无限种人生可能的过程中，不断专注和富足生活本身，保持现充，被采访的12位更像是某种意义上的生活哲学家，他们有敢于清零和重启自我的勇气，个性是成为自己的爱好拥趸和理想主义，所以「格外」意味着也是一种「难得」。书封设计也很好啊，“愿每个人都能找到自己的那把椅子坐下”有被狠狠治愈&鼓励到。
36331621,格外的活法,4450920777,喜欢这个对于主流或支流的探讨。在日本可能是格外的活法，但日本的主流活法拿到国外又可能是奇怪的。总之，没有什么主流与格外吧。所谓格外的活法只是为了证明并没有什么“格外的活法”
36331621,格外的活法,4416666992,各种各样的人生，城市画报plus
